house_id,base_population,base_pop_dev,base_pop_score,base_pp,base_compactness_score,base_Fairness,opt_population,opt_pop_dev,opt_pop_score,opt_pp,opt_compactness_score,opt_Fairness,delta_pop_score,delta_compactness_score,delta_fairness,frontier_relative_base,frontier_relative_opt
98,32064.0,0.029200289205303133,0.7079971079469687,0.31605662927723926,0.6321132585544785,0.6776435681899726,32064.0,0.029200289205303133,0.8539985539734843,0.31605662927723926,0.6321132585544785,0.7652444358058821,0.14600144602651566,0.0,0.08760086761590946,0.6806017174877995,1.5912731668737643
78,32066.0,0.029139735331126817,0.7086026466887319,0.1623860955985617,0.3247721911971234,0.5550704644920885,32066.0,0.029139735331126817,0.8543013233443659,0.1623860955985617,0.3247721911971234,0.6424896704854689,0.14569867665563407,0.0,0.08741920599338038,-0.5936302511921079,0.31515270031034587
88,32071.0,0.02898835064568603,0.7101164935431397,0.20430278567209742,0.40860557134419484,0.5895121246635617,32071.0,0.02898835064568603,0.8550582467715698,0.20432254201635622,0.40864508403271244,0.6764929816760269,0.14494175322843017,3.9512688517595596e-05,0.08698085701246516,-0.23558543449992636,0.6686405769555726
79,32079.0,0.028746135148980764,0.7125386485101923,0.15714883912455557,0.31429767824911115,0.5532422604057599,32079.0,0.028746135148980764,0.8562693242550962,0.1571618633394085,0.314323726678817,0.6394910852245845,0.14373067574490384,2.6048429705827214e-05,0.08624882481882468,-0.612635693836467,0.28398033798158484
58,32090.0,0.028413088841011028,0.7158691115898898,0.6082042086280512,1.0,0.8295214669539339,32090.0,0.028413088841011028,0.8579345557949449,0.6082042086280512,1.0,0.914760733476967,0.14206544420505518,0.0,0.08523926652303304,2.2594772464780215,3.1455982233783613
32,32104.0,0.027989211721776815,0.7201078827822318,0.26729437949550255,0.5345887589910051,0.6459002332657411,32104.0,0.027989211721776815,0.8600539413911159,0.26729437949550255,0.5345887589910051,0.7298678684310715,0.1399460586088841,0.0,0.08396763516533046,0.3506078531514146,1.2235093448671883
84,32115.0,0.02765616541380708,0.7234383458619292,0.2355946076311953,0.4711892152623906,0.6225386936221138,32115.0,0.02765616541380708,0.8617191729309646,0.2359586200399225,0.471917240079845,0.7057983997905167,0.13828082706903533,0.0007280248174543758,0.08325970616840295,0.10774853284845005,0.9732906142839397
60,32126.0,0.027323119105837342,0.7267688089416267,0.24150815492990582,0.48301630985981164,0.6292678093089006,32126.0,0.027323119105837342,0.8633844044708133,0.24150815492990582,0.48301630985981164,0.7112371666264127,0.13661559552918667,0.0,0.08196935731751209,0.17770233242085337,1.029830347418023
70,32131.0,0.02717173442039655,0.7282826557960345,0.13771599114344973,0.27543198228689947,0.5471423863923804,32131.0,0.02717173442039655,0.8641413278980172,0.1377429195437565,0.275485839087513,0.6286791323738156,0.13585867210198277,5.38568006135387e-05,0.08153674598143512,-0.6760480921381838,0.1715826295881773
27,32137.0,0.026990072797867602,0.730099272021324,0.14817337101706174,0.2963467420341235,0.5565982600264437,32137.0,0.026990072797867602,0.865049636010662,0.14817337101706174,0.2963467420341235,0.6375684784200465,0.13495036398933802,0.0,0.08097021839360274,-0.5777477626791289,0.263993513958737
71,32168.0,0.026051487748134705,0.739485122518653,0.1687588479394294,0.3375176958788588,0.5786981518627353,32168.0,0.026051487748134705,0.8697425612593265,0.16883816909152846,0.3376763381830569,0.6569160720288186,0.13025743874067353,0.00015864230419809777,0.07821792016608331,-0.3480041416676219,0.4651250962517787
31,32176.0,0.025809272251429444,0.7419072774857056,0.2725743338426224,0.5451486676852448,0.6632038335655213,32176.0,0.025809272251429444,0.8709536387428528,0.2725743338426224,0.5451486676852448,0.7406316503198096,0.1290463612571472,0.0,0.07742781675428834,0.5304907149706323,1.3354062828800632
61,32180.0,0.025688164503076812,0.743118354969232,0.32025229666488264,0.6405045933297653,0.7020728503134452,32180.0,0.025688164503076812,0.871559177484616,0.32025229666488264,0.6405045933297653,0.7791373438226756,0.12844082251538402,0.0,0.07706449350923039,0.9345609574394492,1.7356995295818605
57,32185.0,0.02553677981763602,0.7446322018236398,0.2809762108015132,0.5619524216030264,0.6715602897353944,32185.0,0.02553677981763602,0.8723161009118199,0.2809762108015132,0.5619524216030264,0.7481706291883025,0.12768389908818012,0.0,0.07661033945290807,0.6173618414680893,1.4137791689017272
25,31768.0,0.03816226258339789,0.6183773741660211,0.41657291320116063,0.8331458264023213,0.7042847550605411,30815.0,0.06701618362841243,0.6649190818579379,0.4449783261513709,0.8899566523027418,0.7549341100358595,0.04654170769191679,0.056810825900420525,0.05064935497531842,0.9575552331442673,1.484090218026775
